Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_d, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-07-21T05:17:56.112000, 2010-07-21T05:27:56.136000,-2.804168E-09,4.237201E-09,-2.538882E-10,5.138739E-09,5242863.858,-326397.9485,-6709.140266,-19940.18597,327090.6249,19513.64324,21867.67729,18107.19206,6325024.173,298892.9225,189108.2393,,2.90E+04,1.99E+04,2.42E+09, ,4.895210E+04,0.1589037465,0.1995550523,0.1368231647,4.92E-01,3014.604253,141882.317,3.68E+04,6.65E+04,1.37E+05,9.23E+04,2.11E+03,4.44E+04,520580897.9,38868.18251, ,5.64E-01,1.42E+00,7.83E-01,3.81E-01,1.339349731,0.2849680279,,0.3025629614,0.000005812025809,172057.0474,,,
2010-07-21T07:20:49.911000, 2010-07-21T07:30:49.935000,-3.160618E-09,4.004528E-09,5.748268E-10,5.158108E-09,3910121.637,-318454.9063,-15178.57021,-22857.21211,319679.7547,20419.86253,21519.60779,19683.59573,4857458.126,294485.5769,197809.7194,,2.80E+04,2.35E+04,1.43E+09, ,5.689765E+04,0.1288003369,0.1430474348,0.1196796317,4.94E-01,2603.401503,124337.3795,3.98E+04,7.48E+04,1.55E+05,1.11E+05,2.41E+03,4.36E+04,508786131.6,43330.3171, ,4.58E-01,1.28E+00,6.80E-01,3.29E-01,1.174203573,0.2498305475,,0.1591360088,0.000003127758382,319717.7908,,,
2010-07-21T08:37:25.127000, 2010-07-21T08:47:25.151000,-2.703304E-09,3.260058E-10,3.931439E-09,4.907288E-09,4815165.527,-331042.1572,6929.306398,-23630.47084,331969.0557,26110.27146,34305.99105,20806.54193,4781787.779,291010.5851,194844.9431,,7.13E+04,2.62E+04,1.38E+09, ,4.877924E+04,0.2865185787,0.4946180419,0.1819406852,4.70E-01,2889.027181,123365.1031,4.43E+04,5.17E+04,1.56E+05,8.27E+04,2.43E+03,7.30E+04,528345161.7,37066.7883, ,6.39E-01,1.19E+00,1.02E+00,3.39E-01,1.425386946,0.3032738183,,0.2244670271,0.000004248492149,235377.6269,,,
2010-07-21T10:29:17.630000, 2010-07-21T10:39:17.654000,-2.833330E-09,3.383114E-09,-4.647433E-10,4.691362E-09,4225532.757,-323245.1959,-10222.19067,-8139.336931,323571.9894,25291.12233,27409.62676,23886.7261,4698081.095,297641.8922,203157.4064,,4.55E+04,3.46E+04,1.34E+09, ,4.978027E+04,0.2581200635,0.3031738942,0.2302495648,4.49E-01,2706.367402,122280.5636,5.32E+04,7.94E+04,1.66E+05,1.05E+05,2.45E+03,6.10E+04,514980815.5,44888.65606, ,4.92E-01,9.69E-01,6.48E-01,3.11E-01,1.147240441,0.2440937107,,0.2907881824,0.000005646582817,177098.2614,,,
2010-07-21T10:39:24.646000, 2010-07-21T10:49:24.670000,-3.929369E-09,2.118328E-09,1.165105E-09,4.657855E-09,3814333.054,-314838.2771,-1908.064147,-21218.73174,315602.3437,24552.36677,22457.81209,25531.93102,4643214.048,278223.4692,201548.9767,,3.05E+04,3.95E+04,1.31E+09, ,5.202064E+04,0.222759074,0.1863732443,0.2408884642,4.46E-01,2571.315235,121564.4332,5.72E+04,1.04E+05,1.72E+05,1.21E+05,2.47E+03,5.03E+04,502296730.6,50582.47936, ,4.14E-01,8.78E-01,4.83E-01,2.93E-01,0.9930251284,0.2112819422,,0.2152022236,0.00000428436441,233406.8497,,,
2010-07-21T11:22:52.386000, 2010-07-21T11:32:52.410000,-3.883070E-09,2.275673E-09,5.383239E-10,4.555429E-09,3380613.238,-312958.1257,-3452.721748,-18396.43604,313525.033,23967.19631,19801.11473,25782.75697,4860561.95,277718.2226,201902.642,,2.37E+04,4.03E+04,1.43E+09, ,5.404190E+04,0.196685939,0.134251185,0.2276132591,4.36E-01,2420.715557,124377.0977,5.91E+04,1.22E+05,1.79E+05,1.33E+05,2.41E+03,4.54E+04,498990587.8,53692.75015, ,3.75E-01,8.45E-01,4.10E-01,2.79E-01,0.9293444393,0.1977328594,,0.1739344617,0.000003485726302,286884.2569,,,
2010-07-21T11:41:08.842000, 2010-07-21T11:51:08.866000,-3.614335E-09,2.102875E-09,-1.675298E-09,4.554019E-09,3948872.709,-315622.765,471.6641569,4428.993067,315667.7341,24442.21676,22276.56325,25437.16421,4806729.892,283594.8683,200924.5847,,3.01E+04,3.92E+04,1.40E+09, ,4.998702E+04,0.2390928827,0.1986011901,0.2589541368,4.36E-01,2616.27014,123686.4248,5.83E+04,1.07E+05,1.70E+05,1.19E+05,2.42E+03,5.11E+04,502400802.6,50765.46861, ,4.21E-01,8.62E-01,4.71E-01,2.95E-01,0.9896506747,0.2105639733,,0.227810797,0.000004534443333,220534.2369,,,
2010-07-21T11:52:31.482000, 2010-07-21T12:02:31.506000,-3.797945E-09,2.143880E-09,-6.706732E-10,4.474648E-09,3966209.162,-315549.2526,3958.341979,-4997.514681,315737.8398,25521.28032,25094.04161,25538.45357,4843896.317,281629.2968,200113.3603,,3.81E+04,3.95E+04,1.42E+09, ,4.900836E+04,0.2711843624,0.2621808425,0.2715494447,4.29E-01,2622.006863,124163.6859,5.96E+04,9.65E+04,1.73E+05,1.14E+05,2.41E+03,5.85E+04,502512379.3,48486.22416, ,4.39E-01,8.43E-01,5.21E-01,2.91E-01,1.036402376,0.2205111438,,0.1473179329,0.000002931627935,341107.4059,,,
2010-07-21T12:02:31.506000, 2010-07-21T12:11:48.382000,-3.300913E-09,2.779285E-09,-4.856229E-11,4.447759E-09,3916860.427,-325770.778,-9748.91686,-11268.81577,326164.4907,26177.58487,27947.01999,24870.07871,4876446.054,286541.7531,198192.3779,,4.73E+04,3.75E+04,1.44E+09, ,4.901977E+04,0.2851784253,0.3250338,0.2574019506,4.26E-01,2605.643917,124580.1614,5.84E+04,8.45E+04,1.75E+05,1.09E+05,2.41E+03,6.56E+04,519106909.6,45800.37356, ,4.75E-01,8.89E-01,6.14E-01,2.97E-01,1.133411956,0.2411514799,,0.1652523379,0.000003183397001,314129.843,,,
2010-07-21T13:01:36.357000, 2010-07-21T13:11:36.381000,-3.843336E-09,1.447072E-09,-1.486828E-09,4.394031E-09,2683161.775,-308919.6983,2679.985276,2861.30854,308967.0174,21664.65303,17678.55541,23399.47487,4721444.842,278204.766,201466.7732,,1.89E+04,3.32E+04,1.35E+09, ,5.851115E+04,0.1370964293,0.09128853039,0.1599318237,4.21E-01,2156.599233,122584.2396,5.56E+04,1.28E+05,1.92E+05,1.50E+05,2.45E+03,4.20E+04,491736280.7,55198.84776, ,3.28E-01,8.85E-01,3.83E-01,2.56E-01,0.8908451909,0.18954153,,0.1951288978,0.000003968161502,252005.8721,,,
2010-07-21T15:45:17.448000, 2010-07-21T15:55:17.472000,-1.601751E-09,-3.026968E-09,-6.337435E-10,3.765085E-09,5437103.205,-335462.2881,33087.43525,-11384.89365,337341.0348,30036.68923,37964.88919,25096.77909,5103445.495,315953.5634,195598.1511,,8.73E+04,3.82E+04,1.58E+09, ,3.522005E+04,0.7273175581,1.161941392,0.5077570072,3.61E-01,3069.939421,127446.7948,6.96E+04,7.36E+04,1.87E+05,8.16E+04,2.35E+03,1.05E+05,536894931.9,42816.84381, ,6.58E-01,7.72E-01,7.29E-01,2.87E-01,1.253933929,0.266794453,,0.1496443793,0.000002787219071,358780.5532,,,
2010-07-21T16:09:52.484000, 2010-07-21T16:19:52.508000,1.073291E-09,-2.635878E-09,-1.902192E-09,4.101007E-09,4923582.716,-352580.1822,29842.87827,829.3643885,354037.9039,25300.3316,30154.94724,22466.22317,4929490.397,312194.6887,191480.6564,,5.51E+04,3.06E+04,1.47E+09, ,4.031335E+04,0.3938715952,0.5595248522,0.3105720528,3.93E-01,2921.370481,125255.8994,5.72E+04,7.54E+04,1.68E+05,9.11E+04,2.39E+03,7.68E+04,563468824.4,43835.52046, ,6.18E-01,9.85E-01,7.47E-01,3.36E-01,1.28541607,0.2734927809,,0.2758942171,0.000004896352827,204233.6481,,,
2010-07-21T17:29:42.372000, 2010-07-21T17:39:42.396000,-2.789418E-09,-9.142972E-10,3.258884E-09,4.471646E-09,5699443.49,-329012.2751,18172.5052,-27785.64007,330696.4467,27427.75624,34495.11496,23075.42985,5480355.606,294512.2616,187260.7017,,7.21E+04,3.23E+04,1.82E+09, ,4.085547E+04,0.4506923403,0.712877337,0.3190062667,4.28E-01,3143.129273,132069.2,5.39E+04,6.14E+04,1.61E+05,8.02E+04,2.27E+03,8.05E+04,526319741.5,38785.45965, ,6.56E-01,9.77E-01,8.57E-01,3.27E-01,1.357002718,0.2887239825,,0.159035915,0.000003021659696,330943.9516,,,
